x y z risk twi slope
480.915 4265.6 -120 -0.06 0 0
481.995 4265.6 -120 -0.06 0 0
483.075 4265.6 -120 -0.06 0 0
484.155 4265.6 0.926885 0.485526 10.4451 0.619227
485.235 4265.6 -120 -0.06 0 0
486.315 4265.6 -120 -0.06 0 0
487.395 4265.6 -120 -0.06 0 0
488.475 4265.6 1.04449 0.490481 10.4451 0.418608
489.555 4265.6 -120 -0.06 0 0
490.635 4265.6 -120 -0.06 0 0
491.715 4265.6 1.56698 0.496853 10.4451 0.574581
492.795 4265.6 2.08553 0.503674 10.4451 0.636748
493.875 4265.6 1.74214 0.485637 11.1383 0.381828
494.955 4265.6 2.75455 0.508054 10.4451 0.152353
496.035 4265.6 0.63824 0.39542 14.4705 0.395174
497.115 4265.6 2.57452 0.405992 14.1587 0.216585
498.195 4265.6 2.07401 0.462795 12.2369 0.768094
499.275 4265.6 4.8691 0.52076 10.4451 0.109367
500.355 4265.6 3.63953 0.462246 12.5246 0.312352
501.435 4265.6 2.97108 0.437983 13.5362 0.297643
502.515 4265.6 0.9305 0.384399 15.2814 1.14658
503.595 4265.6 53.0515 0.59352 8.55357 5.78751
504.675 4265.6 40.9037 0.555692 10.1168 7.31811
505.755 4265.6 182.021 0.603069 7.75332 4.92799
506.835 4265.6 249.87 0.538467 8.96519 9.43999
507.915 4265.6 397.118 0.61066 8.84258 4.13699
508.995 4265.6 521.564 0.625727 7.31352 15.5272
510.075 4265.6 695.571 0.568766 8.28923 8.93061
511.155 4265.6 508.231 0.699642 8.16211 15.0963
512.235 4265.6 482.952 0.676844 9.92542 17.019
513.315 4265.6 538.522 0.758322 8.96049 22.4824
514.395 4265.6 645.812 0.785989 7.83971 22.4498
515.475 4265.6 784.518 0.597283 7.77304 10.7705
516.555 4265.6 899.814 0.550949 7.71682 20.6547
517.635 4265.6 992.273 0.721066 7.97333 16.0515
518.715 4265.6 889.847 0.719636 7.32385 16.6762
519.795 4265.6 850.564 0.659487 7.61109 15.8383
520.875 4265.6 770.84 0.717987 7.57331 16.4055
521.955 4265.6 679.457 0.633397 8.08659 6.92875
523.035 4265.6 597.28 0.682027 7.61376 11.6057
524.115 4265.6 562.789 0.564851 8.33972 12.5079
525.195 4265.6 563.597 0.596843 7.73201 15.8763
526.275 4265.6 642.867 0.56853 9.09882 5.63216
527.355 4265.6 710.113 0.641528 8.11989 7.74825
528.435 4265.6 700.537 0.602709 9.27128 6.25684
529.515 4265.6 731.83 0.566947 7.6913 18.1273
530.595 4265.6 623.745 0.537364 8.57361 14.958
531.675 4265.6 821.884 0.6338 7.94608 7.97578
532.755 4265.6 903.403 0.622065 7.98187 9.87678
533.835 4265.6 906.511 0.613735 9.16093 5.89689
534.915 4265.6 917.748 0.635594 7.31742 24.8205
535.995 4265.6 946.268 0.558271 8.75835 16.2163
537.075 4265.6 939.116 0.7134 8.81664 16.9676
538.155 4265.6 947.579 0.592354 11.0567 21.4217
539.235 4265.6 1074.37 0.661065 8.67633 11.2978
540.315 4265.6 1192 0.670006 7.22332 24.0675
541.395 4265.6 1225.34 0.667793 8.48194 13.8588
542.475 4265.6 1039.98 0.793657 7.15709 23.6672
543.555 4265.6 731.794 0.647888 9.65118 14.5845
544.635 4265.6 649.263 0.632303 7.27424 7.77389
545.715 4265.6 320.757 0.611626 8.07372 5.13814
546.795 4265.6 244.055 0.53937 8.92296 13.6957
547.875 4265.6 198.845 0.626182 9.12707 10.8348
548.955 4265.6 136.162 0.508342 8.89192 17.4201
550.035 4265.6 91.5299 0.558829 9.2211 4.83146
551.115 4265.6 51.0258 0.490311 11.676 0.745408
552.195 4265.6 43.9232 0.413084 14.2518 0.316929
553.275 4265.6 43.8253 0.368473 15.6762 0.422758
554.355 4265.6 44.6689 0.512961 10.4451 0.564152
555.435 4265.6 42.0075 0.338149 19.0298 0.164501
556.515 4265.6 41.6939 0.490441 11.1383 0.268065
557.595 4265.6 41.1974 0.449682 12.391 0.176721
558.675 4265.6 44.9856 0.328635 17.0585 0.285184
559.755 4265.6 45.8289 0.500139 10.4451 0.312044
560.835 4265.6 44.998 0.39737 13.9109 0.085028
561.915 4265.6 45.9361 0.323272 16.5828 0.224634
562.995 4265.6 45.4648 0.318042 16.5182 0.458947
564.075 4265.6 46.8067 0.411053 13.2177 0.248817
565.155 4265.6 48.4037 0.490838 10.4451 0.474233
566.235 4265.6 51.1873 0.486241 10.4451 0.0688354
567.315 4265.6 51.2988 0.450808 11.5437 0.314377
568.395 4265.6 49.9029 0.308532 17.4978 0.211037
569.475 4265.6 53.2251 0.445232 11.5437 0.442538
570.555 4265.6 56.1441 0.42269 12.2369 0.509816
571.635 4265.6 58.7055 0.454022 11.1383 0.439046
572.715 4265.6 57.7979 0.439464 11.5437 0.457766
573.795 4265.6 55.4016 0.450584 11.1383 0.17848
574.875 4265.6 53.9281 0.334031 15.0798 0.499375
575.955 4265.6 58.814 0.393374 12.93 0.513786
577.035 4265.6 65.0392 0.446901 11.0236 0.784778
578.115 4265.6 71.3756 0.461172 10.4451 0.881965
579.195 4265.6 68.776 0.442814 10.9102 1.21582
580.275 4265.6 66.5768 0.313967 15.469 0.295468
581.355 4265.6 69.8074 0.437806 11.1383 0.379066
582.435 4265.6 69.7983 0.457019 10.4451 0.189685
583.515 4265.6 68.378 0.283461 17.136 0.3517
584.595 4265.6 66.5562 0.28026 19.307 0.440035
585.675 4265.6 66.6382 0.280909 19.3033 0.547842
586.755 4265.6 68.06 0.453139 10.4451 0.271727
587.835 4265.6 71.1662 0.450208 10.4451 0.113962
588.915 4265.6 69.7496 0.340817 14.1828 0.187629
589.995 4265.6 73.2026 0.446599 10.4451 0.262815
591.075 4265.6 76.0129 0.447216 10.4451 0.184556
592.155 4265.6 75.6024 0.426561 11.1383 0.232768
593.235 4265.6 77.4792 0.444046 10.4451 0.166192
594.315 4265.6 78.7945 0.441597 10.4451 0.523357
595.395 4265.6 79.24 0.379207 12.5246 0.46911
596.475 4265.6 82.4745 0.440267 10.4451 0.114923
597.555 4265.6 84.9553 0.438319 10.4451 0.185468
598.635 4265.6 86.3677 0.437775 10.4451 0.159626
599.715 4265.6 88.3541 0.436641 10.4451 0.260834
600.795 4265.6 90.8757 0.434956 10.4451 0.312781
601.875 4265.6 91.6631 0.43413 10.4451 0.143776
602.955 4265.6 92.3545 0.435585 10.4451 0.443601
604.035 4265.6 94.7878 0.432012 10.4451 0.163494
605.115 4265.6 96.2864 0.432216 10.4451 0.304003

456.075 4264.52 1135.14 0.476933 8.36491 12.4254
457.155 4264.52 946.383 0.645245 7.81865 26.5431
458.235 4264.52 480.937 0.522492 10.4689 18.7833
459.315 4264.52 378.629 0.554645 8.11838 4.12034
460.395 4264.52 226.444 0.394382 13.0733 3.33633
461.475 4264.52 206.265 0.492065 8.91833 6.75492
462.555 4264.52 224.297 0.465995 8.58938 10.8903
463.635 4264.52 297.148 0.530636 8.25307 3.77539
464.715 4264.52 110.854 0.44797 10.1169 8.01134
465.795 4264.52 57.8235 0.473326 8.47242 9.69689
466.875 4264.52 27.2794 0.492884 9.18763 5.99748
467.955 4264.52 -120 -0.06 0 0
469.035 4264.52 -120 -0.06 0 0
470.115 4264.52 -120 -0.06 0 0
471.195 4264.52 -120 -0.06 0 0
472.275 4264.52 -120 -0.06 0 0
473.355 4264.52 -120 -0.06 0 0
474.435 4264.52 57.7767 0.527086 7.98742 4.68117
475.515 4264.52 85.8786 0.571656 8.45661 11.6683
476.595 4264.52 2.54148 0.502268 9.3205 2.30111
477.675 4264.52 -120 -0.06 0 0
478.755 4264.52 -120 -0.06 0 0
479.835 4264.52 -120 -0.06 0 0
480.915 4264.52 -120 -0.06 0 0
481.995 4264.52 -120 -0.06 0 0
483.075 4264.52 -120 -0.06 0 0
484.155 4264.52 -120 -0.06 0 0
485.235 4264.52 -120 -0.06 0 0
486.315 4264.52 -120 -0.06 0 0
487.395 4264.52 -120 -0.06 0 0
488.475 4264.52 -120 -0.06 0 0
489.555 4264.52 0.838988 0.496336 10.4451 0.328333
490.635 4264.52 -120 -0.06 0 0
491.715 4264.52 -120 -0.06 0 0
492.795 4264.52 -120 -0.06 0 0
493.875 4264.52 -120 -0.06 0 0
494.955 4264.52 2.33408 0.51075 10.4451 0.208556
496.035 4264.52 2.03762 0.514312 10.4451 0.567985
497.115 4264.52 3.56619 0.515583 10.4451 0.112132
498.195 4264.52 0.620181 0.417935 13.9416 0.298258
499.275 4264.52 5.99324 0.522798 10.4451 0.276788
500.355 4264.52 4.22502 0.486032 11.8314 0.0777895
501.435 4264.52 3.52018 0.528994 10.4451 0.508983
502.515 4264.52 1.79471 0.410428 14.6083 0.630573
503.595 4264.52 26.1512 0.55748 9.18463 4.7395
504.675 4264.52 71.6161 0.591942 8.00977 13.6014
505.755 4264.52 207.041 0.587512 8.39222 7.36615
506.835 4264.52 256.406 0.669131 8.68796 12.1015
507.915 4264.52 301.429 0.537562 10.7411 11.1057
508.995 4264.52 527.129 0.559955 8.87886 23.4622
510.075 4264.52 657.573 0.663726 8.45405 11.2093
511.155 4264.52 349.355 0.639125 9.73823 13.381
512.235 4264.52 298.976 0.548365 12.1967 9.34699
513.315 4264.52 385.607 0.597922 8.54008 13.9303
514.395 4264.52 465.422 0.640032 9.62774 10.2208
515.475 4264.52 786.516 0.86249 7.1909 27.251
516.555 4264.52 980.639 0.717076 7.99174 14.6542
517.635 4264.52 975.472 0.720405 7.77102 15.4433
518.715 4264.52 736.897 0.595473 7.76284 20.2105
519.795 4264.52 757.109 0.64461 7.46443 19.5296
520.875 4264.52 719.207 0.645698 8.11755 6.77689
521.955 4264.52 675.798 0.612532 8.45802 3.02333
523.035 4264.52 543.93 0.66462 8.00083 20.5373
524.115 4264.52 497.173 0.56957 9.33844 10.2261
525.195 4264.52 519.528 0.579411 7.95847 14.6435
526.275 4264.52 587.907 0.615653 8.79148 7.75371
527.355 4264.52 601.123 0.6135 9.33787 11.5708
528.435 4264.52 632.072 0.653605 8.47646 14.7942
529.515 4264.52 683.761 0.624146 8.06625 9.1475
530.595 4264.52 617.296 0.655077 8.44983 10.3165
531.675 4264.52 648.951 0.620761 10.0753 11.5841
532.755 4264.52 754.846 0.688003 8.38437 13.8944
533.835 4264.52 793.752 0.773875 7.08621 31.8878
534.915 4264.52 680.229 0.542732 12.012 33.3972
535.995 4264.52 843.762 0.480632 10.6764 14.5477
537.075 4264.52 888.355 0.770419 8.03661 23.8068
538.155 4264.52 867.146 0.68184 7.7584 11.1573
539.235 4264.52 966.237 0.542587 9.76625 5.64957
540.315 4264.52 1242.71 0.637482 7.07633 20.2023
541.395 4264.52 1277.64 0.616973 7.92916 16.6818
542.475 4264.52 859.519 0.692046 7.10989 16.2113
543.555 4264.52 655.907 0.63082 7.49992 15.8608
544.635 4264.52 475.16 0.761792 7.73792 20.8065
545.715 4264.52 361.095 0.670089 7.40159 15.0744
546.795 4264.52 221.927 0.531007 9.45889 6.73174
547.875 4264.52 227.357 0.553523 9.27424 3.46197
548.955 4264.52 194.817 0.557426 10.532 5.45653
550.035 4264.52 114.2 0.544941 10.3163 5.18864
551.115 4264.52 65.0008 0.549429 9.31055 1.66179
552.195 4264.52 48.1302 0.48056 11.6549 1.8209
553.275 4264.52 47.9276 0.515685 10.4451 0.186119
554.355 4264.52 47.7006 0.339006 19.024 0.282068
555.435 4264.52 44.9478 0.458777 12.2369 0.343862
556.515 4264.52 44.8155 0.507993 10.4451 0.337005
557.595 4264.52 45.8218 0.443825 12.391 1.49645
558.675 4264.52 49.6864 0.32621 17.0531 0.459099
559.755 4264.52 51.1567 0.432982 12.6423 0.556968
560.835 4264.52 50.7043 0.40099 13.7032 0.394757
561.915 4264.52 51.1804 0.459303 11.5437 0.69205
562.995 4264.52 47.6617 0.45761 11.5437 0.550203
564.075 4264.52 47.5801 0.488292 10.4451 0.252971
565.155 4264.52 46.5591 0.399425 13.5806 0.597523
566.235 4264.52 49.4768 0.412369 12.93 0.576269
567.315 4264.52 54.1426 0.417219 12.6423 0.37673
568.395 4264.52 58.3773 0.477522 10.4451 0.842104
569.475 4264.52 58.1928 0.473306 10.4451 1.21663
570.555 4264.52 61.7117 0.475115 10.4451 0.449309
571.635 4264.52 65.8114 0.471144 10.4451 0.815844
572.715 4264.52 64.8883 0.46925 10.4451 0.673482
573.795 4264.52 60.9907 0.332113 15.1725 0.538767
574.875 4264.52 62.9753 0.435584 11.5437 0.569583
575.955 4264.52 69.5528 0.464781 10.4323 0.578619
577.035 4264.52 79.3837 0.473153 10.1185 1.11513
578.115 4264.52 81.7688 0.42694 11.5118 1.28684
579.195 4264.52 83.9368 0.438021 11.1345 0.809834
580.275 4264.52 75.312 0.330288 14.8436 0.676992
581.355 4264.52 74.9975 0.457991 10.4451 0.233631
582.435 4264.52 75.737 0.455983 10.4451 0.641672
583.515 4264.52 70.9186 0.281307 17.1057 0.326736
584.595 4264.52 77.8405 0.464494 10.0459 0.393817
585.675 4264.52 76.0568 0.444247 10.5354 1.34312
586.755 4264.52 68.8486 0.35812 13.5806 0.780076
587.835 4264.52 70.7206 0.451211 10.4451 0.147077
588.915 4264.52 71.7282 0.448347 10.4451 0.140581
589.995 4264.52 71.9578 0.377858 12.843 0.284815
591.075 4264.52 74.6583 0.447215 10.4451 0.326236
592.155 4264.52 75.9485 0.446144 10.4451 0.269938
593.235 4264.52 76.8632 0.424858 11.1383 0.334003
594.315 4264.52 79.0176 0.445207 10.4451 0.483309
595.395 4264.52 80.665 0.442394 10.4451 0.314922
596.475 4264.52 82.3472 0.44115 10.4451 0.273832
597.555 4264.52 84.0823 0.441592 10.4451 0.555926
598.635 4264.52 85.6126 0.441348 10.4451 0.632687
599.715 4264.52 86.2666 0.418214 11.1383 0.290685
600.795 4264.52 86.154 0.297409 15.3724 0.850984
601.875 4264.52 89.4516 0.433843 10.4451 0.127264
602.955 4264.52 91.1797 0.435852 10.4451 0.446989
604.035 4264.52 90.7771 0.356738 13.0842 0.146853
605.115 4264.52 94.8271 0.434503 10.4451 0.359194

456.075 4263.44 936.737 0.72615 8.35571 24.9707
457.155 4263.44 899.179 0.680196 7.31576 28.5992
458.235 4263.44 406.168 0.45941 11.1339 8.79937
459.315 4263.44 391.246 0.532292 7.6377 7.64713
460.395 4263.44 232.406 0.454093 11.1555 2.41214
461.475 4263.44 268.436 0.537145 7.92765 10.8778
462.555 4263.44 377.618 0.517733 8.73236 5.272
463.635 4263.44 327.907 0.518239 7.52497 10.2177
464.715 4263.44 128.533 0.428658 11.9535 7.2217
465.795 4263.44 60.803 0.369872 11.9577 9.15007
466.875 4263.44 28.4268 0.480075 9.08522 4.51891
467.955 4263.44 -120 -0.06 0 0
469.035 4263.44 -120 -0.06 0 0
470.115 4263.44 -120 -0.06 0 0
471.195 4263.44 -120 -0.06 0 0
472.275 4263.44 -120 -0.06 0 0
473.355 4263.44 1.97002 0.490383 9.46965 1.91786
474.435 4263.44 30.3594 0.545962 8.53894 12.2083
475.515 4263.44 134.944 0.494609 8.2603 11.5025
476.595 4263.44 5.60888 0.477323 10.0819 3.54041
477.675 4263.44 -120 -0.06 0 0
478.755 4263.44 -120 -0.06 0 0
479.835 4263.44 -120 -0.06 0 0
480.915 4263.44 -120 -0.06 0 0
481.995 4263.44 -120 -0.06 0 0
483.075 4263.44 -120 -0.06 0 0
484.155 4263.44 -120 -0.06 0 0
485.235 4263.44 -120 -0.06 0 0
486.315 4263.44 0.651745 0.491634 10.4451 0.671315
487.395 4263.44 -120 -0.06 0 0
488.475 4263.44 -120 -0.06 0 0
489.555 4263.44 -120 -0.06 0 0
490.635 4263.44 -120 -0.06 0 0
491.715 4263.44 -120 -0.06 0 0
492.795 4263.44 -120 -0.06 0 0
493.875 4263.44 1.48493 0.511045 10.4451 0.559213
494.955 4263.44 1.76389 0.490662 11.1383 0.151504
496.035 4263.44 1.75742 0.427162 13.3355 0.714138
497.115 4263.44 4.69113 0.51776 10.4451 0.545526
498.195 4263.44 2.59012 0.434845 13.2783 0.86609
499.275 4263.44 3.87103 0.525051 10.4451 0.240457
500.355 4263.44 2.94445 0.471125 12.391 0.539016
501.435 4263.44 6.71191 0.537689 10.4451 1.11597
502.515 4263.44 6.23646 0.536726 10.4451 0.0784966
503.595 4263.44 8.27569 0.491771 12.2076 0.493364
504.675 4263.44 139.221 0.629694 7.92322 4.3598
505.755 4263.44 257.002 0.69584 8.44877 19.439
506.835 4263.44 397.694 0.661939 7.42396 10.7678
507.915 4263.44 414.329 0.711074 8.04601 13.8334
508.995 4263.44 586.288 0.666991 7.94151 6.75893
510.075 4263.44 439.72 0.80736 7.7614 23.8864
511.155 4263.44 286.553 0.701912 7.70942 10.1758
512.235 4263.44 227.11 0.568239 12.9381 13.5354
513.315 4263.44 377.779 0.681322 8.37498 9.80556
514.395 4263.44 417.197 0.6024 10.7658 8.48503
515.475 4263.44 576.228 0.60873 8.56121 3.93918
516.555 4263.44 703.803 0.706314 8.65939 16.2966
517.635 4263.44 593.632 0.666353 9.20514 17.661
518.715 4263.44 691.558 0.638973 7.63269 10.2781
519.795 4263.44 502.072 0.720522 11.5088 25.8075
520.875 4263.44 605.626 0.692241 7.4978 10.3872
521.955 4263.44 555.135 0.611021 8.74656 4.83511
523.035 4263.44 480.716 0.614634 8.83263 6.27924
524.115 4263.44 381.208 0.418016 14.4142 9.48186
525.195 4263.44 533.873 0.640934 8.37024 9.00924
526.275 4263.44 451.848 0.574729 10.5001 8.80077
527.355 4263.44 496.638 0.632108 8.1609 7.44379
528.435 4263.44 521.687 0.598915 9.15486 5.96406
529.515 4263.44 628.549 0.669511 7.79495 10.6178
530.595 4263.44 482.142 0.51391 11.9573 4.81637
531.675 4263.44 727.66 0.597262 8.29461 2.51809
532.755 4263.44 697.439 0.694217 7.73491 14.9271
533.835 4263.44 495.538 0.655838 11.0942 20.3399
534.915 4263.44 603.094 0.762297 7.65991 25.8855
535.995 4263.44 725.502 0.641637 7.71963 21.5792
537.075 4263.44 632.853 0.736394 8.59281 30.3611
538.155 4263.44 903.073 0.670821 7.48303 34.3886
539.235 4263.44 985.794 0.608281 8.43185 8.78406
540.315 4263.44 1034.47 0.769432 7.7734 28.5192
541.395 4263.44 1168.28 0.543719 10.0568 3.75228
542.475 4263.44 917.974 0.710413 7.67345 22.8095
543.555 4263.44 614.202 0.514359 9.90839 19.6365
544.635 4263.44 441.481 0.46739 11.2572 10.0863
545.715 4263.44 344.368 0.626169 8.60929 7.09066
546.795 4263.44 276.165 0.558927 9.54405 4.5548
547.875 4263.44 217.607 0.548538 9.6426 2.2001
548.955 4263.44 174.243 0.486399 12.0132 2.60668
550.035 4263.44 142.037 0.4573 13.4959 6.74412
551.115 4263.44 96.3458 0.533874 9.41827 3.68696
552.195 4263.44 52.2509 0.433804 13.2566 1.15371
553.275 4263.44 50.2241 0.511272 10.4451 0.533022
554.355 4263.44 49.3662 0.333555 19.0225 0.789914
555.435 4263.44 49.9784 0.506923 10.4451 0.317644
556.515 4263.44 47.2382 0.415115 13.4409 0.933327
557.595 4263.44 49.2018 0.445514 12.2369 1.49882
558.675 4263.44 57.136 0.419676 13.1532 0.5009
559.755 4263.44 60.5018 0.472018 11.1383 1.10224
560.835 4263.44 61.5244 0.416916 12.93 1.24682
561.915 4263.44 60.6305 0.491325 10.4242 0.48622
562.995 4263.44 53.6311 0.412967 13.0101 0.810564
564.075 4263.44 51.4719 0.485111 10.4451 0.667184
565.155 4263.44 44.0127 0.409619 13.0101 0.604616
566.235 4263.44 50.3812 0.371888 14.2518 1.88401
567.315 4263.44 56.711 0.483184 10.4451 0.571559
568.395 4263.44 63.8785 0.477105 10.4451 0.540125
569.475 4263.44 62.9688 0.441977 11.461 1.2118
570.555 4263.44 68.4953 0.475005 10.3828 0.588582
571.635 4263.44 72.1394 0.298847 17.3608 0.558675
572.715 4263.44 70.1134 0.393905 13.1532 0.148578
573.795 4263.44 70.6476 0.446804 11.1383 0.662585
574.875 4263.44 73.2517 0.466141 10.4451 0.684425
575.955 4263.44 82.2986 0.358967 14.073 0.526106
577.035 4263.44 93.1322 0.475775 9.8351 1.67
578.115 4263.44 102.23 0.456305 10.4928 1.10925
579.195 4263.44 98.2072 0.34787 14.2643 0.799796
580.275 4263.44 93.8501 0.405641 11.9842 1.94334
581.355 4263.44 86.1774 0.452528 10.4119 1.36178
582.435 4263.44 88.5948 0.454029 9.40416 6.48448
583.515 4263.44 91.6017 0.453225 9.99474 3.0182
584.595 4263.44 96.5126 0.414532 11.5877 1.32621
585.675 4263.44 102.353 0.472258 9.52987 1.37952
586.755 4263.44 85.2035 0.330045 14.4118 1.20294
587.835 4263.44 74.4807 0.443837 10.2486 2.44098
588.915 4263.44 71.7524 0.273248 16.8201 0.428592
589.995 4263.44 78.8875 0.42633 11.1383 0.192329
591.075 4263.44 80.7669 0.420815 11.1383 1.12814
592.155 4263.44 79.8757 0.444869 10.4451 0.0243609
593.235 4263.44 80.2487 0.392414 12.0546 0.837223
594.315 4263.44 79.9431 0.440828 10.4451 0.34918
595.395 4263.44 79.3315 0.347796 13.664 0.372111
596.475 4263.44 80.467 0.265079 17.8929 0.300016
597.555 4263.44 82.9203 0.265609 17.7422 0.26682
598.635 4263.44 84.6352 0.438034 10.4451 0.0793334
599.715 4263.44 86.138 0.354484 13.2783 0.315508
600.795 4263.44 88.5332 0.43409 10.4451 0.244486
601.875 4263.44 90.2485 0.436738 10.4451 0.439531
602.955 4263.44 91.3882 0.434296 10.4451 0.192563
604.035 4263.44 91.0359 0.364579 12.7477 0.555945
605.115 4263.44 94.1177 0.433679 10.4451 0.236492

456.075 4262.35 789.917 0.590189 8.19611 14.0226
457.155 4262.35 907.445 0.65871 7.63674 26.0773
458.235 4262.35 679.026 0.60885 7.08601 27.042
459.315 4262.35 537.366 0.64729 7.47174 26.1918
460.395 4262.35 332.896 0.509454 8.97969 2.81437
461.475 4262.35 279.42 0.39997 11.5411 6.85948
462.555 4262.35 444.544 0.473757 7.94392 16.4447
463.635 4262.35 405.307 0.524606 7.89579 12.2018
464.715 4262.35 203.147 0.468104 8.59964 16.1241
465.795 4262.35 73.8961 0.491582 9.54786 7.38695
466.875 4262.35 27.0903 0.377462 13.2885 1.98756
467.955 4262.35 3.24823 0.366643 13.6234 0.851581
469.035 4262.35 -120 -0.06 0 0
470.115 4262.35 -120 -0.06 0 0
471.195 4262.35 -120 -0.06 0 0
472.275 4262.35 -120 -0.06 0 0
473.355 4262.35 3.64485 0.505407 9.37712 2.45283
474.435 4262.35 66.4928 0.484804 8.22098 9.45562
475.515 4262.35 80.9232 0.485903 8.34279 8.83367
476.595 4262.35 5.54243 0.482332 10.0407 3.00824
477.675 4262.35 -120 -0.06 0 0
478.755 4262.35 -120 -0.06 0 0
479.835 4262.35 -120 -0.06 0 0
480.915 4262.35 -120 -0.06 0 0
481.995 4262.35 -120 -0.06 0 0
483.075 4262.35 -120 -0.06 0 0
484.155 4262.35 -120 -0.06 0 0
485.235 4262.35 -120 -0.06 0 0
486.315 4262.35 -120 -0.06 0 0
487.395 4262.35 -120 -0.06 0 0
488.475 4262.35 -120 -0.06 0 0
489.555 4262.35 -120 -0.06 0 0
490.635 4262.35 -120 -0.06 0 0
491.715 4262.35 -120 -0.06 0 0
492.795 4262.35 -120 -0.06 0 0
493.875 4262.35 0.863185 0.511381 10.4451 0.288225
494.955 4262.35 -120 -0.06 0 0
496.035 4262.35 2.16422 0.494755 11.1383 0.632299
497.115 4262.35 3.86966 0.520028 10.4451 0.31372
498.195 4262.35 5.52969 0.522901 10.4451 0.839942
499.275 4262.35 3.74681 0.529452 10.4451 0.482989
500.355 4262.35 2.50973 0.488505 11.8314 0.617865
501.435 4262.35 6.6402 0.540717 10.4451 0.953928
502.515 4262.35 4.77197 0.542683 10.4451 1.15653
503.595 4262.35 3.98419 0.542487 10.4451 0.978049
504.675 4262.35 86.6383 0.660407 7.93181 7.45022
505.755 4262.35 163.948 0.650921 7.89952 11.3979
506.835 4262.35 252.499 0.688792 7.76806 11.4716
507.915 4262.35 324.334 0.700253 7.53009 10.133
508.995 4262.35 374.447 0.658806 7.54049 16.8252
510.075 4262.35 223.705 0.654202 8.87411 8.86665
511.155 4262.35 154.652 0.443683 13.1956 15.4676
512.235 4262.35 385.305 0.664738 8.02698 11.9964
513.315 4262.35 261.214 0.590923 11.9572 10.4653
514.395 4262.35 389.758 0.616949 8.1541 13.2406
515.475 4262.35 686.038 0.72611 7.74575 12.6928
516.555 4262.35 726.446 0.69281 7.75201 10.3378
517.635 4262.35 492.046 0.717515 7.84023 25.0389
518.715 4262.35 535.904 0.650016 7.50795 2.17014
519.795 4262.35 410.926 0.715946 7.37828 12.0079
520.875 4262.35 412.441 0.47344 10.718 18.6546
521.955 4262.35 483.346 0.63421 8.78077 7.0963
523.035 4262.35 386.543 0.581724 10.7508 8.99889
524.115 4262.35 412.728 0.641682 8.2088 7.28516
525.195 4262.35 403.172 0.639667 8.18264 7.3137
526.275 4262.35 337.632 0.497178 12.007 2.46204
527.355 4262.35 379.469 0.59053 9.25187 7.51656
528.435 4262.35 381.498 0.569521 10.5238 8.56586
529.515 4262.35 461.704 0.637253 8.50915 9.65436
530.595 4262.35 381.741 0.495154 12.4089 4.33823
531.675 4262.35 476.528 0.684454 8.22572 14.1835
532.755 4262.35 501.569 0.638225 7.80266 6.25099
533.835 4262.35 489.989 0.63886 8.17959 13.238
534.915 4262.35 498.007 0.608333 8.68788 15.0925
535.995 4262.35 557.911 0.634713 7.95379 6.944
537.075 4262.35 492.278 0.472699 12.6009 6.26446
538.155 4262.35 818.59 0.757529 8.27005 24.1708
539.235 4262.35 934.91 0.713558 7.36714 17.1547
540.315 4262.35 848.035 0.690362 7.53561 16.9564
541.395 4262.35 1134.66 0.720975 7.19609 16.6442
542.475 4262.35 1021.57 0.676934 6.99386 18.6173
543.555 4262.35 745.835 0.684205 7.26832 20.5689
544.635 4262.35 505.679 0.57582 11.0183 14.6171
545.715 4262.35 354.981 0.574611 8.49264 7.23644
546.795 4262.35 262.661 0.58015 8.68074 3.90047
547.875 4262.35 215.716 0.547656 9.8896 2.31665
548.955 4262.35 183.707 0.515165 10.6126 1.29214
550.035 4262.35 154.787 0.509507 10.796 1.19555
551.115 4262.35 120.532 0.468605 11.7655 3.50818
552.195 4262.35 89.2435 0.520969 9.58559 3.46623
553.275 4262.35 55.9027 0.510862 10.4451 0.376457
554.355 4262.35 55.1022 0.508913 10.4451 0.848488
555.435 4262.35 50.012 0.508548 10.4451 0.492112
556.515 4262.35 50.0332 0.501326 10.4451 0.527342
557.595 4262.35 55.2122 0.419518 13.1532 1.00025
558.675 4262.35 65.4692 0.496975 10.2878 1.34688
559.755 4262.35 74.5424 0.500716 10.0904 1.15703
560.835 4262.35 73.7121 0.443962 11.9419 1.31335
561.915 4262.35 71.9852 0.438017 12.1597 0.824165
562.995 4262.35 65.1108 0.489669 10.2124 1.43489
564.075 4262.35 60.4009 0.493191 10.0676 0.961327
565.155 4262.35 53.2732 0.453169 11.4092 0.827875
566.235 4262.35 54.578 0.377272 14.0286 0.571858
567.315 4262.35 59.9255 0.422502 12.391 0.673586
568.395 4262.35 70.2887 0.444848 11.5437 0.573733
569.475 4262.35 76.6268 0.480997 10.2638 1.06047
570.555 4262.35 79.9764 0.433359 11.7226 0.896514
571.635 4262.35 78.5625 0.417126 12.2369 0.809288
572.715 4262.35 82.5636 0.470008 10.4451 0.354083
573.795 4262.35 81.955 0.417406 12.0546 1.11218
574.875 4262.35 82.8784 0.427431 11.7895 0.930787
575.955 4262.35 98.1039 0.442798 11.126 1.17119
577.035 4262.35 114.014 0.455433 10.6254 0.928899
578.115 4262.35 127.502 0.48013 9.64118 1.2663
579.195 4262.35 132.588 0.486102 9.6589 1.72569
