x y lead slope theta0 tamb elev
589.455 4235.355 77.42877 15.05641 0.08901724 29.69871 455.9772
595.935 4235.355 79.79055 24.88999 0.1316454 28.19287 625.2305
601.875 4235.355 76.47335 26.03504 0.08 27.85175 583.4103
458.775 4234.815 75.07505 3.799026 0.08 31.01849 252.5786
465.255 4234.815 75.48538 8.727265 0.08 31.92662 107.6688
471.735 4234.815 74.50218 11.99105 0.08 30.97656 208.2255
478.215 4234.815 79.70593 10.07348 0.2286172 32.17685 42.96592
484.695 4234.815 79.33745 0.6602648 0.1461433 32.37734 40.65784
491.175 4234.815 74.44092 7.582474 0.08 30.89529 272.8052
497.655 4234.815 77.426 26.97857 0.1060341 26.56672 866.7564
504.135 4234.815 75.3743 12.35912 0.08 30.85297 279.2836
510.075 4234.815 77.02982 2.232648 0.1085461 31.79416 132.8434
516.555 4234.815 79.29208 1.640729 0.2857745 31.88116 111.3721
523.035 4234.815 77.4754 3.630005 0.1068649 31.51384 175.4277
529.515 4234.815 74.60002 7.524466 0.08 30.95077 268.7061
535.995 4234.815 74.67983 8.789056 0.08 31.25216 219.0269
542.475 4234.815 75.94806 20.37439 0.08 29.01882 545.9221
548.955 4234.815 78.17926 27.32598 0.08796713 30.60209 237.1455
555.435 4234.815 74.96777 17.23778 0.08 27.80728 716.9136
561.915 4234.815 75.63959 18.92271 0.08 29.74369 437.9363
567.855 4234.815 78.00234 5.993681 0.09521618 29.89848 404.8751
574.335 4234.815 75.39752 13.91285 0.08 27.4136 765.077
580.815 4234.815 79.39391 7.329006 0.3110541 31.56677 157.2573
587.295 4234.815 79.3698 3.90642 0.2280551 31.31765 205.9877
593.775 4234.815 79.43861 7.894073 0.206884 30.09941 397.9531
600.255 4234.815 75.09646 3.836107 0.08 28.4965 625.0252
457.155 4234.275 79.71275 10.32768 0.2203898 31.8912 107.6774
463.635 4234.275 79.04017 14.00453 0.09516882 30.72778 234.9095
470.115 4234.275 78.71795 10.34991 0.1294765 30.63107 288.43
476.055 4234.275 78.44185 3.924405 0.1044228 32.13451 72.08744
482.535 4234.275 75.05853 9.118588 0.08 32.33744 55.35272
489.015 4234.275 75.86635 12.97137 0.08 30.71604 240.6532
495.495 4234.275 79.52251 7.999244 0.1773913 29.51409 452.3215
501.975 4234.275 78.48329 15.61415 0.1367005 30.08887 394.8178
508.455 4234.275 79.74821 4.194266 0.167426 31.75807 142.0664
514.935 4234.275 79.29137 0.9202958 0.2974137 32.00662 98.18158
521.415 4234.275 78.31448 4.541142 0.1100972 31.50731 174.6499
527.355 4234.275 79.45777 3.472214 0.2116008 31.72479 146.0252
533.835 4234.275 78.70478 1.361341 0.1119328 31.8061 129.5712
540.315 4234.275 75.07793 13.42736 0.08 29.9767 406.9014
546.795 4234.275 78.40337 6.105687 0.1201842 28.36326 648.571
553.275 4234.275 75.70899 19.74028 0.08 27.75508 741.6777
559.755 4234.275 76.18702 17.90451 0.08 30.64911 236.4171
566.235 4234.275 75.07692 11.64919 0.08 30.49845 335.3079
572.715 4234.275 75.52758 17.30493 0.08 29.86675 412.4571
579.195 4234.275 75.11833 13.54107 0.08 30.02479 402.855
585.135 4234.275 79.25698 1.017762 0.1511921 31.61482 158.7707
591.615 4234.275 79.52405 4.087215 0.1846357 31.02993 252.7916
598.095 4234.275 76.39771 23.26495 0.08 28.02277 687.1222
604.575 4234.275 79.41683 4.237256 0.1843923 30.09978 397.0735
461.475 4233.735 79.52843 2.384608 0.1701825 30.4947 323.9311
467.955 4233.735 76.92748 13.90286 0.08514124 30.96362 255.2069
474.435 4233.735 77.5775 2.438175 0.1093581 32.19964 70.27557
480.915 4233.735 75.27085 7.442361 0.08 32.1732 75.12897
487.395 4233.735 75.10944 11.31188 0.08 31.68242 150.6765
493.335 4233.735 80.18554 18.50416 0.2088626 30.12453 310.6505
499.815 4233.735 76.39231 17.63704 0.08 28.4864 560.9605
506.295 4233.735 78.04499 3.519925 0.1040112 31.35492 188.7035
512.775 4233.735 79.25581 0.4413003 0.1461149 31.92646 109.2003
519.255 4233.735 79.758 1.031418 0.1613783 31.75708 136.8334
525.735 4233.735 74.9183 3.719167 0.08 31.65279 153.7342
532.215 4233.735 77.65773 2.387852 0.0999298 31.74509 138.9552
538.695 4233.735 74.64045 13.08813 0.08 30.20958 336.1415
545.175 4233.735 75.20384 15.66422 0.08 28.6133 613.5609
551.115 4233.735 75.51524 18.09637 0.08 29.70319 448.575
557.595 4233.735 74.89414 11.58774 0.08 28.94916 534.6436
564.075 4233.735 75.21667 10.13996 0.08 30.31926 354.6611
570.555 4233.735 74.89364 14.59518 0.08 28.601 620.8898
577.035 4233.735 75.10228 3.696051 0.08089579 28.53068 630.0663
583.515 4233.735 79.66529 0.8250349 0.1713555 31.71155 143.3342
589.995 4233.735 75.70305 3.127165 0.08191995 31.43538 190.2471
596.475 4233.735 75.47263 15.54618 0.08 30.12088 387.1528
602.955 4233.735 74.74705 8.250237 0.08 29.8736 404.1103
459.315 4233.195 74.77849 5.032074 0.08 30.74669 277.5995
465.795 4233.195 79.95092 4.378027 0.1501306 31.76183 139.8184
472.275 4233.195 75.26688 7.445634 0.08 31.44123 191.2044
478.755 4233.195 75.81475 2.538721 0.08324286 31.966 107.3033
485.235 4233.195 79.36847 0.8500004 0.2695119 32.36706 41.50491
491.715 4233.195 75.13454 14.34925 0.08 30.8522 273.1235
498.195 4233.195 79.11921 13.88011 0.1227788 28.96785 522.4641
504.675 4233.195 75.32751 14.92301 0.08 30.88794 249.2169
510.615 4233.195 79.47915 2.117077 0.2070669 31.9242 113.0513
517.095 4233.195 78.30007 2.058429 0.1075375 31.82262 119.2367
523.575 4233.195 77.99897 2.856146 0.1043339 31.82642 125.8358
530.055 4233.195 78.02422 4.053258 0.1166171 31.37439 189.4237
536.535 4233.195 79.02416 3.021209 0.1408818 31.54707 164.1156
543.015 4233.195 76.8965 9.349079 0.0907385 29.42429 459.4445
549.495 4233.195 80.33611 20.34907 0.2331128 30.45926 231.3227
555.975 4233.195 76.49172 6.595607 0.08596126 29.60187 452.2899
562.455 4233.195 75.20723 14.0369 0.08 29.7856 430.3052
568.395 4233.195 74.54139 8.480993 0.08 29.2085 509.0533
574.875 4233.195 76.45295 25.86553 0.08 28.11299 616.3459
581.355 4233.195 79.74633 0.8767619 0.1629011 31.78971 131.5614
587.835 4233.195 77.47821 1.876785 0.1202952 31.68012 150.3601
594.315 4233.195 79.30104 3.703218 0.2376801 30.89424 271.6248
600.795 4233.195 79.17909 2.568151 0.2195372 29.65244 459.2319
457.695 4232.655 76.11817 18.2511 0.08 31.10631 181.5839
464.175 4232.655 75.73297 18.69202 0.08 29.42346 460.3668
470.655 4232.655 74.42606 8.633254 0.08 30.89264 257.7657
476.595 4232.655 74.38561 12.00534 0.08 31.87718 116.2143
483.075 4232.655 79.34574 1.130843 0.2954603 32.46765 23.59762
489.555 4232.655 74.31621 5.512501 0.08 31.2643 213.5087
496.035 4232.655 75.62054 16.12408 0.08 28.56976 563.8417
502.515 4232.655 75.2482 13.93129 0.08 30.22797 376.0921
508.995 4232.655 77.85559 1.223905 0.09779805 31.66191 150.3498
515.475 4232.655 79.63929 1.850188 0.1798293 31.96866 100.1146
521.955 4232.655 78.38731 0.9115552 0.1311758 31.72682 137.3112
528.435 4232.655 77.85401 1.415646 0.1177757 31.83894 122.0065
534.375 4232.655 78.37991 0.7414285 0.1311758 31.8952 114.6952
540.855 4232.655 74.9528 4.238472 0.08 30.48417 335.7242
547.335 4232.655 75.3035 16.23717 0.08 29.62554 453.4564
553.815 4232.655 75.22651 11.86716 0.08160441 29.23061 532.1943
560.295 4232.655 79.28857 2.303652 0.3008804 31.82791 122.9555
566.775 4232.655 75.63641 14.38129 0.08 29.51491 428.8634
573.255 4232.655 80.37259 20.68274 0.2401738 30.7437 262.0695
579.735 4232.655 74.83954 5.967129 0.08 31.68287 155.4688
585.675 4232.655 79.64901 1.180878 0.1727646 31.663 146.3479
592.155 4232.655 78.67166 3.613688 0.09795668 31.22806 222.8081
598.635 4232.655 78.96214 12.76083 0.08774693 29.44054 454.998
605.115 4232.655 79.44994 1.417962 0.1815303 30.60285 315.1421
462.015 4232.115 75.62939 15.81633 0.08 29.23739 491.0858
468.495 4232.115 79.035 13.04198 0.1054819 31.00777 252.2758
474.975 4232.115 74.69076 8.356082 0.08 32.258 41.89219
481.455 4232.115 74.14446 4.286682 0.08 32.36784 27.80147
487.935 4232.115 74.75617 7.55876 0.08 31.45166 160.1656
493.875 4232.115 74.24666 9.579522 0.08 30.16084 345.5599
500.355 4232.115 79.01165 15.21601 0.1184858 29.63182 438.3834
506.835 4232.115 74.96082 5.494359 0.08 30.88713 267.7603
513.315 4232.115 78.21922 0.5415476 0.1311758 32.01471 96.01404
519.795 4232.115 79.4859 0.5058076 0.2002533 31.80285 128.1343
526.275 4232.115 79.88523 0.2425579 0.1544529 32.07303 86.40293
532.755 4232.115 78.41751 1.289676 0.1237904 31.92539 109.6981
539.235 4232.115 78.15047 1.984756 0.09235596 30.56651 319.8206
545.715 4232.115 75.70259 18.16541 0.08 28.61689 603.2579
551.655 4232.115 75.9407 17.16777 0.08 29.26575 478.9194
558.135 4232.115 75.88196 20.48952 0.08 29.6022 450.407
564.615 4232.115 76.81146 11.81869 0.08588493 31.05937 230.7001
571.095 4232.115 74.89284 8.472331 0.08 28.56109 625.1208
577.575 4232.115 74.97124 15.15904 0.08 30.60167 316.8758
584.055 4232.115 80.00475 0.4425451 0.148368 31.79959 129.0212
590.535 4232.115 79.47611 1.371361 0.1467174 31.58766 162.6453
597.015 4232.115 79.32655 3.002594 0.2100412 30.64584 306.12
603.495 4232.115 79.63153 2.373974 0.1587084 30.3627 343.3576
459.855 4231.575 75.40288 16.60597 0.08 29.79179 391.2444
466.335 4231.575 79.87981 5.082215 0.1398382 31.21537 203.5014
472.815 4231.575 77.80275 4.145792 0.1024513 32.06034 94.68999
479.295 4231.575 79.54139 9.189114 0.1413526 32.39078 30.73898
485.775 4231.575 79.76283 3.977174 0.1720722 32.17458 74.34794
492.255 4231.575 79.90578 12.76289 0.1836285 30.8294 228.197
498.735 4231.575 76.75953 22.57871 0.08 29.51071 463.3764
505.215 4231.575 77.89346 2.336112 0.09630362 31.46579 178.7149
511.155 4231.575 79.57499 1.135917 0.1878074 31.94382 103.8604
517.635 4231.575 78.1858 7.320192 0.09336581 31.3265 207.8889
524.115 4231.575 77.72717 1.196257 0.111757 32.13846 78.50722
530.595 4231.575 74.49295 4.049317 0.08 31.2189 213.4288
537.075 4231.575 79.70177 2.81447 0.1681726 31.64616 153.8767
543.555 4231.575 79.8111 10.73015 0.1690144 30.24322 350.5448
550.035 4231.575 79.56031 5.359468 0.1759744 30.56636 305.9563
556.515 4231.575 76.34371 23.82492 0.08 30.70976 265.7736
562.995 4231.575 74.28205 7.733247 0.08 30.03977 406.3076
568.935 4231.575 75.75959 17.93809 0.08 26.38294 927.363
575.415 4231.575 74.7921 6.062725 0.08 31.3222 210.6342
581.895 4231.575 78.39136 0.5053283 0.1311758 31.88783 115.5642
588.375 4231.575 79.29178 0.4352422 0.2735238 31.76615 134.1003
594.855 4231.575 79.94804 15.36956 0.2088431 30.56723 264.2883
601.335 4231.575 76.71642 21.59536 0.08 27.97899 679.5
458.235 4231.035 74.59473 3.501516 0.08 30.05166 388.0392
464.715 4231.035 74.32794 4.505026 0.08 30.22513 372.806
471.195 4231.035 75.66011 14.68291 0.08 31.5596 151.5929
477.135 4231.035 78.80476 10.9299 0.1350397 32.22714 67.97504
483.615 4231.035 78.69918 8.286727 0.09602644 32.23989 47.51075
490.095 4231.035 74.77307 9.307848 0.08 31.38688 195.9501
496.575 4231.035 74.7683 11.87329 0.08 29.46718 468.4298
503.055 4231.035 75.41149 12.11471 0.08 30.8245 232.9265
509.535 4231.035 78.45678 8.792633 0.09318496 31.48054 145.3669
516.015 4231.035 77.96968 1.716452 0.1000451 32.01512 97.93454
522.495 4231.035 78.16861 1.966133 0.1102032 32.06306 90.89471
528.975 4231.035 78.41577 4.674144 0.09973233 32.1046 88.97969
534.915 4231.035 76.4161 3.568561 0.1252999 31.92469 108.144
541.395 4231.035 79.38096 9.072556 0.1416609 30.95402 265.1168
547.875 4231.035 79.36384 2.875443 0.2589972 32.01608 96.54877
554.355 4231.035 76.51364 20.57913 0.08 31.07843 197.8464
560.835 4231.035 78.53039 4.199334 0.0943302 31.90264 111.017
567.315 4231.035 79.07085 17.97392 0.0979817 29.14397 467.0467
573.795 4231.035 76.17039 6.273419 0.1127961 31.60606 160.1824
580.275 4231.035 79.36312 0.07865867 0.2386814 31.91685 110.1119
586.755 4231.035 79.38455 0.6567534 0.226377 31.82973 124.5609
592.695 4231.035 79.37987 1.284506 0.2209085 31.60711 160.0387
599.175 4231.035 76.26173 19.8782 0.08 27.29772 736.2292
456.075 4230.495 76.43207 3.641492 0.0870428 32.4061 39.33562
462.555 4230.495 74.90076 7.791645 0.08 30.30606 368.1942
469.035 4230.495 78.18239 1.241728 0.09476127 31.53677 170.4793
475.515 4230.495 79.56554 5.154908 0.2199168 32.49937 20.05102
481.995 4230.495 74.57154 1.803422 0.08 31.80899 128.8848
488.475 4230.495 78.24356 12.60834 0.08513569 31.2107 225.548
494.415 4230.495 79.09258 5.950109 0.1334504 30.2184 351.9983
500.895 4230.495 79.96305 15.80001 0.2076246 30.29122 322.4762
507.375 4230.495 79.42166 15.78628 0.1221999 30.76155 222.463
513.855 4230.495 78.85009 1.520904 0.1311758 32.0937 85.69452
520.335 4230.495 78.61929 2.381369 0.1168519 31.96897 104.3518
526.815 4230.495 79.82289 0.8074073 0.1612467 32.21857 63.98995
533.295 4230.495 77.38245 0.2923998 0.1248759 32.04202 91.08189
539.775 4230.495 75.89577 6.134372 0.08276214 30.72119 303.2368
546.255 4230.495 74.94015 5.439575 0.08 29.90864 427.82
552.195 4230.495 76.24083 21.24969 0.08 30.25895 347.4282
558.675 4230.495 78.88416 1.732103 0.1350584 32.10981 84.04466
565.155 4230.495 75.24622 13.65109 0.08 30.20771 337.0007
571.635 4230.495 78.53032 7.290792 0.1226831 30.97281 246.4173
578.115 4230.495 79.55674 1.87772 0.1882705 31.76578 133.0579
584.595 4230.495 78.4914 0.6418224 0.126782 31.88591 115.5681
591.075 4230.495 78.77007 1.171471 0.1175997 31.72196 142.6047
597.555 4230.495 75.99671 16.08143 0.08 28.84404 510.8945
604.035 4230.495 75.07197 15.46141 0.08 29.69856 434.1598
460.395 4229.955 74.93025 10.02944 0.08 29.98997 371.5229
466.875 4229.955 79.51379 21.28163 0.09892663 31.02323 204.1749
473.355 4229.955 75.69906 5.454606 0.0819404 32.12775 71.28555
480.375 4229.955 75.25937 7.651097 0.08 32.11581 80.62158
486.855 4229.955 74.8706 5.813986 0.08 31.44466 163.9346
493.335 4229.955 79.50748 4.111458 0.1903265 31.17098 231.0523
499.815 4229.955 74.99752 13.79295 0.08 29.33726 453.2539
506.295 4229.955 78.60348 7.411331 0.1214125 30.85307 283.0389
512.775 4229.955 78.04825 0.4670155 0.1311758 32.03865 92.12457
518.715 4229.955 74.85953 4.409509 0.08 31.58629 166.9758
525.195 4229.955 77.30214 0.102679 0.1311758 32.25277 58.53112
531.675 4229.955 78.05429 3.61172 0.1081118 32.06577 91.12117
538.155 4229.955 78.02326 2.285984 0.1180612 31.52633 169.6586
544.635 4229.955 75.67714 7.944921 0.09989687 31.25222 222.5898
551.115 4229.955 76.08835 19.95739 0.08 29.35292 433.0438
557.595 4229.955 79.83163 1.409559 0.16058 32.23885 63.58049
564.075 4229.955 79.68678 11.47483 0.2592699 31.72013 110.9506
570.015 4229.955 75.60486 19.89994 0.08 29.44394 435.9159
576.495 4229.955 79.64832 1.445812 0.1759309 31.8168 128.0772
582.975 4229.955 79.29522 0.3367864 0.3027851 31.95103 104.1167
589.455 4229.955 79.73662 0.4820377 0.1641342 31.81593 126.225
595.935 4229.955 74.71954 9.623168 0.08 28.94568 554.9326
602.415 4229.955 78.93043 14.37675 0.1021565 29.91 412.5565
459.315 4229.415 81.01722 25.3828 0.1674069 29.78854 304.0794
465.795 4229.415 75.05075 13.85322 0.08 30.81447 259.694
472.275 4229.415 79.63003 1.167826 0.1933327 32.61977 3.24859
479.295 4229.415 78.0518 1.772339 0.1111097 32.60672 4.73701
485.775 4229.415 79.83617 4.134412 0.1647292 32.23234 58.4253
492.255 4229.415 79.33487 4.116133 0.2256458 30.96321 246.5695
498.735 4229.415 74.34908 10.55066 0.08 29.83251 418.2831
505.215 4229.415 75.17609 1.528606 0.08247988 30.52656 326.9717
511.695 4229.415 78.42651 2.132784 0.1251155 31.98708 96.55511
518.175 4229.415 78.34953 2.707094 0.103156 31.49426 179.1525
524.655 4229.415 79.34932 0.1220812 0.2732617 32.28763 53.05318
531.135 4229.415 79.81121 1.524153 0.1613079 32.13683 77.85018
537.075 4229.415 78.44216 2.325652 0.136503 31.84174 123.7256
543.555 4229.415 75.48974 15.99546 0.08 30.26768 340.456
550.035 4229.415 75.833 16.606 0.08 31.45786 180.7923
556.515 4229.415 78.60549 1.219022 0.1109356 32.31395 51.4984
562.995 4229.415 77.14445 7.455581 0.08718166 31.65273 143.1467
569.475 4229.415 74.95552 17.24391 0.08 29.12938 532.1336
575.955 4229.415 78.23776 1.7071 0.1043478 31.83635 125.5862
582.435 4229.415 79.28772 0.5594951 0.2992394 31.98816 99.7998
588.915 4229.415 79.66814 0.05366471 0.1727646 31.85375 119.7669
594.855 4229.415 75.30333 12.63317 0.08 29.17693 483.7472
601.335 4229.415 75.78997 5.008628 0.08547667 30.38404 350.3701
458.235 4228.875 80.18369 15.34552 0.1903971 31.93276 111.3277
464.715 4228.875 78.11173 6.592401 0.09834408 30.06722 373.5415
471.195 4228.875 78.38155 8.743723 0.09662454 32.53561 13.29083
479.835 4228.875 77.83628 3.398849 0.1056457 32.59052 6.097088
486.315 4228.875 74.98495 8.510426 0.08 32.09783 71.93138
492.795 4228.875 74.58412 4.514291 0.08 31.22196 223.1513
498.735 4228.875 77.39867 12.47729 0.08590686 30.30286 366.6373
505.215 4228.875 74.26675 5.111998 0.08 30.23767 357.2667
511.695 4228.875 79.30758 2.423431 0.3080144 32.07542 89.05512
518.175 4228.875 74.28332 4.084324 0.08 31.58622 167.1855
524.655 4228.875 78.25614 1.215762 0.1311758 32.25091 55.88118
531.135 4228.875 79.04422 0.7130224 0.1311758 32.16775 72.90814
537.615 4228.875 79.53891 6.356989 0.2064052 31.56239 152.1111
544.095 4228.875 74.74963 9.073061 0.08 31.52208 159.2806
550.575 4228.875 75.12416 14.79204 0.08 31.54776 171.089
556.515 4228.875 78.38881 0.3761593 0.1311758 32.30713 50.19091
562.995 4228.875 75.76572 12.96247 0.08638332 31.95194 101.6733
569.475 4228.875 75.7618 16.52591 0.08 29.72461 449.0875
575.955 4228.875 79.32489 1.193734 0.1433225 31.9238 111.5902
582.435 4228.875 79.28569 0.723093 0.3225286 32.02357 95.10727
588.915 4228.875 79.89164 0.751305 0.1519702 31.86834 118.4322
595.395 4228.875 74.57053 8.954208 0.08 29.55253 483.7678
601.875 4228.875 79.36686 2.871205 0.2008707 30.67104 303.0013
458.775 4228.335 76.87518 22.58312 0.08 30.45988 292.2134
464.715 4228.335 75.68709 15.12638 0.08 29.07966 489.0117
479.835 4228.335 76.50911 1.388594 0.1202437 32.61621 4.140944
486.315 4228.335 78.42137 4.02094 0.09169047 32.36769 41.95528
492.795 4228.335 77.85601 3.936996 0.109202 31.13783 220.2112
499.275 4228.335 75.18201 15.0785 0.08 30.01117 362.7727
505.755 4228.335 75.40202 15.83653 0.08 30.46362 322.1603
512.235 4228.335 78.32774 0.4758784 0.1272815 32.08202 84.45517
518.715 4228.335 78.47757 2.944298 0.1257769 31.8233 125.65
525.195 4228.335 77.29212 1.035738 0.1311758 32.30016 52.18877
531.135 4228.335 78.71764 0.7227352 0.1311758 32.19358 68.93487
537.615 4228.335 79.60532 6.593317 0.1950991 31.57825 158.0183
544.095 4228.335 74.3316 8.138359 0.08 32.07344 93.12146
550.575 4228.335 75.27731 12.28005 0.08 32.14264 83.71697
557.055 4228.335 79.30662 0.3285643 0.3355791 32.29305 52.13416
563.535 4228.335 78.46034 1.091994 0.1113481 32.09156 85.56659
570.015 4228.335 79.40035 20.59948 0.09372194 29.86543 325.0806
576.495 4228.335 79.4937 1.126276 0.2037743 31.9916 100.8626
582.975 4228.335 79.00054 0.3119088 0.1311758 32.01415 95.7587
588.915 4228.335 79.35449 0.6297271 0.2447015 31.88408 115.7645
595.395 4228.335 74.61512 10.83611 0.08 30.01993 410.8808
601.875 4228.335 74.26221 7.505404 0.08 30.47486 314.9673
458.775 4227.795 75.79437 16.91157 0.08 30.42553 282.0124
465.255 4227.795 74.28825 4.319561 0.08 29.98106 409.2745
482.535 4227.795 77.88474 6.535278 0.09039262 32.53532 24.69266
489.015 4227.795 74.65839 12.48547 0.08 31.14035 195.2386
495.495 4227.795 77.9161 7.921395 0.1096282 30.848 269.5685
501.435 4227.795 78.97022 2.645282 0.1369332 31.3769 196.0798
507.915 4227.795 77.74513 4.740469 0.1165459 31.39831 176.5337
514.395 4227.795 79.85164 0.6345315 0.1519702 32.18628 70.01633
520.875 4227.795 78.29116 0.5293859 0.1244379 32.26191 58.07598
527.355 4227.795 79.32726 2.643148 0.34 32.29603 50.52615
533.835 4227.795 75.81777 13.40572 0.08022014 31.41534 185.2372
540.315 4227.795 74.90995 14.11415 0.08 31.34672 181.2049
546.795 4227.795 79.47847 0.7883884 0.2174565 32.31184 50.26367
553.275 4227.795 79.48326 0.756394 0.2177065 32.38426 39.25127
559.215 4227.795 79.75376 1.177095 0.1691986 32.25449 60.6225
565.695 4227.795 79.69908 4.507578 0.171443 31.58253 167.5737
572.175 4227.795 79.87801 4.374727 0.1480506 31.57054 150.0244
578.655 4227.795 79.35124 0.3764674 0.2568654 32.07127 87.04285
585.135 4227.795 78.71393 0.2904336 0.1311758 31.99783 98.20631
591.615 4227.795 79.27166 0.6707389 0.3141854 31.83582 123.9873
598.095 4227.795 74.5755 9.331692 0.08 30.59184 290.1663
604.575 4227.795 78.43189 3.89475 0.1199427 30.84765 262.9894
461.475 4227.255 80.05562 14.61786 0.1752866 30.53186 259.5932
467.415 4227.255 76.78538 24.30336 0.08 31.6508 108.4612
485.775 4227.255 78.90564 1.877162 0.1311758 32.40617 34.73967
492.255 4227.255 78.33206 8.519679 0.1225621 31.55275 146.3088
498.735 4227.255 79.67848 3.869551 0.1749635 31.74592 143.546
505.215 4227.255 76.00248 14.16493 0.08622535 30.00179 379.6425
511.695 4227.255 79.309 0.6204543 0.293722 32.16869 70.88715
518.175 4227.255 77.97965 3.549371 0.1165942 31.90339 101.7131
524.655 4227.255 79.34728 0.7376925 0.2778863 32.30296 48.79138
531.135 4227.255 79.92247 0.7267721 0.1311758 32.21569 64.84844
537.075 4227.255 75.88942 7.719665 0.08924195 31.71367 148.8258
543.555 4227.255 76.39513 4.836823 0.1028745 31.97776 109.0688
550.035 4227.255 79.85701 0.8427148 0.1597742 32.38744 39.4873
556.515 4227.255 77.95976 0.3039029 0.1311758 32.34836 44.15046
562.995 4227.255 77.80335 1.334987 0.1311758 32.17443 73.14966
569.475 4227.255 75.50681 19.34831 0.08 29.79553 383.7189
575.955 4227.255 79.55588 0.5971071 0.1929752 32.06565 88.14633
582.435 4227.255 79.63501 0.5181038 0.1311758 32.04417 91.61472
588.375 4227.255 79.7521 0.2148485 0.1641342 31.93808 106.9323
594.855 4227.255 75.42285 8.920362 0.08 31.2376 221.5967
601.335 4227.255 76.24175 16.23047 0.08 30.2259 372.2624
458.235 4226.715 75.71196 18.35761 0.08 31.53791 160.7299
464.715 4226.715 78.9597 4.719186 0.1412076 30.28167 359.9755
482.535 4226.715 78.90229 0.3334884 0.1311758 32.56095 10.78231
489.015 4226.715 78.97327 10.83481 0.1108311 31.42641 153.0583
495.495 4226.715 77.61407 5.208893 0.1142158 31.08131 225.8453
501.975 4226.715 75.83669 9.813183 0.08 30.58486 300.95
507.915 4226.715 75.12798 15.00638 0.08 29.8489 364.546
514.395 4226.715 79.2978 0.758944 0.34 32.22858 61.53568
520.875 4226.715 79.80534 0.2311894 0.1641342 32.30048 50.85909
527.355 4226.715 77.91959 4.397963 0.1361533 32.30446 47.52855
533.835 4226.715 77.25952 6.512604 0.1186796 31.94666 105.3706
540.315 4226.715 75.21238 14.85228 0.08 31.41626 128.7649
546.795 4226.715 79.53539 1.041922 0.205723 32.3997 37.93483
553.275 4226.715 79.39185 0.401059 0.258199 32.4439 29.602
559.755 4226.715 79.58483 0.3890201 0.193559 32.29565 52.6278
565.695 4226.715 74.61737 7.281526 0.08 31.70438 145.6721
572.175 4226.715 75.08819 14.98462 0.08 30.94867 261.8873
578.655 4226.715 77.87361 0.3462905 0.1311758 32.11782 79.88258
585.135 4226.715 78.70985 0.4377998 0.1311758 32.01811 94.61855
591.615 4226.715 78.50981 0.7179816 0.1311758 31.89769 114.4945
598.095 4226.715 77.781 3.170822 0.1068407 31.3213 206.9576
604.575 4226.715 75.89303 16.81807 0.08 30.32163 337.6044
461.475 4226.175 75.4547 12.8402 0.08 29.35531 452.4771
479.835 4226.175 78.20436 2.525137 0.1141728 32.62313 1.874571
485.775 4226.175 79.4965 0.102705 0.2161722 32.47641 23.98214
492.255 4226.175 79.39278 5.010796 0.2628435 31.90018 99.24551
498.735 4226.175 78.84191 12.53022 0.1078612 30.98138 202.3995
505.215 4226.175 78.41162 12.77257 0.09347115 30.16672 353.2094
511.695 4226.175 79.29964 1.638441 0.3379246 32.22544 61.61814
518.175 4226.175 78.20647 2.444606 0.09757278 32.22424 67.74245
524.655 4226.175 79.53037 5.899474 0.2283932 32.22254 53.63115
531.135 4226.175 78.39266 0.156786 0.1311758 32.26785 56.11387
537.075 4226.175 75.37018 5.561129 0.08 31.84543 128.4653
543.555 4226.175 79.83448 1.415938 0.1619543 32.35021 45.06001
550.035 4226.175 79.32866 0.3669428 0.3258519 32.41615 32.58171
556.515 4226.175 77.31874 0.5925508 0.1311758 32.37196 40.8396
562.995 4226.175 79.67634 0.5240378 0.1780406 32.23079 62.76348
569.475 4226.175 74.75068 10.1416 0.08 31.34502 206.9633
575.955 4226.175 79.92964 0.8287362 0.1514185 32.11779 80.58604
582.435 4226.175 78.85035 0.1976928 0.1311758 32.07495 86.07371
588.915 4226.175 78.63098 0.850446 0.1311758 31.95884 105.1396
594.855 4226.175 75.67146 3.951858 0.08 31.66876 153.7749
601.335 4226.175 79.77774 2.71466 0.1556734 31.1967 225.5218
458.235 4225.635 75.46694 8.227568 0.08 31.7725 115.2576
464.715 4225.635 74.82561 14.77797 0.08 30.01017 368.6681
483.075 4225.635 79.62759 1.419654 0.193559 32.57566 8.898806
489.555 4225.635 75.90841 9.944946 0.08705191 31.74492 142.5333
496.035 4225.635 79.94405 3.468675 0.1473685 31.91473 116.9022
502.515 4225.635 78.33124 8.821217 0.09079189 30.68118 306.0249
508.995 4225.635 76.28771 26.34997 0.08 31.10242 200.3259
514.935 4225.635 78.85825 0.08783958 0.1311758 32.21165 64.46342
521.415 4225.635 79.59319 0.7859963 0.193559 32.33165 47.79736
527.895 4225.635 79.31075 0.6727543 0.34 32.37436 40.9295
534.375 4225.635 74.71378 6.746363 0.08 32.14925 83.40844
540.855 4225.635 78.23066 4.93167 0.09131718 32.39449 44.19374
547.335 4225.635 78.05545 0.1460702 0.1311758 32.42709 31.67402
553.815 4225.635 78.73812 0.3031749 0.1311758 32.42156 31.61447
560.295 4225.635 79.0068 0.3788261 0.1311758 32.31677 48.66899
566.775 4225.635 74.68935 4.893746 0.08 31.84056 127.332
572.715 4225.635 75.85076 6.392164 0.08349343 32.0919 91.60867
